Age,Gender,Income_Level,Product_Category,Ad_Interaction,Discount_Offered in(%),TPP in Past,Purchase
24,Female,High,Designer items,No,2,11,Yes
41,Male,High,Groceries,Yes,27,2,Yes
37,Female,Low,Beauty Products,No,13,14,Yes
42,Male,Low,Electronics,Yes,29,13,No
24,Male,Low,Electronics,Yes,16,11,No
37,Female,Low,Groceries,Yes,3,8,Yes
55,Female,Low,Groceries,Yes,15,1,Yes
41,Male,High,Beauty Products,No,7,10,No
30,Female,High,Electronics,Yes,16,7,Yes
38,Female,Medium,Beauty Products,Yes,17,17,Yes
48,Male,Medium,Designer items,No,5,10,No
42,Female,Low,Electronics,No,0,5,No
58,Male,High,Car,No,7,10,No
39,Male,High,Car,Yes,18,8,No
34,Male,Medium,Designer items,Yes,11,13,Yes
49,Male,High,Groceries,No,14,15,Yes
39,Male,Medium,Designer items,No,27,19,No
50,Female,High,Beauty Products,Yes,9,7,Yes
49,Male,Low,Beauty Products,Yes,17,0,Yes
19,Male,Low,Beauty Products,No,0,0,Yes
58,Male,Low,Groceries,Yes,12,0,Yes
30,Female,High,Car,No,19,6,Yes
19,Male,High,Electronics,Yes,5,6,Yes
43,Female,High,Electronics,No,13,17,Yes
32,Female,High,Beauty Products,Yes,1,9,Yes
57,Female,Low,Groceries,Yes,10,2,No
23,Female,High,Beauty Products,No,8,5,No
26,Female,Medium,Designer items,No,6,8,No
29,Male,Low,Beauty Products,No,7,7,Yes
45,Female,High,Designer items,No,29,19,Yes
24,Female,High,Car,Yes,10,19,Yes
33,Female,Low,Car,Yes,3,5,Yes
39,Female,Low,Electronics,No,25,2,No
58,Female,High,Electronics,Yes,27,9,Yes
31,Male,High,Beauty Products,Yes,10,17,Yes
29,Male,High,Groceries,Yes,22,11,No
30,Female,Low,Designer items,Yes,24,12,Yes
36,Female,High,Car,Yes,22,13,Yes
53,Female,Medium,Car,No,12,7,Yes
46,Male,High,Designer items,Yes,22,18,Yes
35,Female,Low,Beauty Products,No,5,17,Yes
36,Female,Low,Electronics,Yes,21,4,Yes
49,Female,Medium,Groceries,Yes,23,8,Yes
20,Male,Low,Groceries,Yes,27,9,Yes
52,Female,High,Electronics,No,28,14,Yes
50,Male,High,Electronics,Yes,6,11,Yes
47,Female,Low,Car,Yes,20,19,Yes
54,Male,High,Beauty Products,Yes,3,11,No
37,Female,Low,Groceries,No,27,17,Yes
49,Female,Medium,Electronics,No,8,3,No
51,Male,High,Beauty Products,Yes,3,1,Yes
32,Male,High,Car,Yes,1,3,No
23,Male,Low,Designer items,No,6,9,Yes
29,Male,Medium,Electronics,No,2,12,No
35,Female,High,Groceries,No,7,14,No
50,Female,Low,Electronics,Yes,2,7,No
53,Female,Medium,Car,Yes,15,9,Yes
31,Male,Medium,Beauty Products,No,13,1,No
54,Female,Low,Groceries,No,4,5,Yes
58,Female,High,Beauty Products,Yes,29,14,Yes
31,Female,Low,Beauty Products,Yes,23,6,No
42,Male,Medium,Designer items,No,19,1,No
56,Female,High,Car,No,5,16,No
42,Male,Medium,Electronics,No,24,1,Yes
52,Female,Medium,Electronics,Yes,4,4,Yes
18,Female,Medium,Designer items,Yes,7,11,No
53,Female,High,Beauty Products,No,12,14,Yes
48,Female,Low,Groceries,Yes,10,9,No
20,Male,Medium,Car,Yes,21,13,No
33,Male,High,Designer items,Yes,9,9,No
29,Female,High,Groceries,No,29,8,Yes
18,Male,Medium,Car,Yes,4,19,No
25,Female,Medium,Electronics,Yes,10,11,No
18,Female,Low,Car,Yes,24,19,Yes
45,Male,High,Designer items,No,24,10,Yes
54,Male,Medium,Electronics,No,14,4,No
29,Male,Medium,Electronics,No,4,16,No
45,Female,Low,Groceries,No,14,14,Yes
23,Female,Low,Electronics,Yes,11,19,Yes
31,Female,Medium,Beauty Products,Yes,1,8,Yes
54,Female,High,Groceries,Yes,19,0,Yes
52,Female,Low,Groceries,No,5,4,Yes
22,Male,Medium,Groceries,Yes,0,16,No
31,Female,High,Beauty Products,No,11,9,Yes
37,Female,High,Electronics,Yes,20,17,Yes
41,Male,Medium,Car,Yes,26,10,No
51,Female,High,Electronics,Yes,24,17,Yes
46,Male,High,Beauty Products,Yes,24,6,Yes
48,Male,High,Beauty Products,No,23,14,No
40,Female,High,Designer items,Yes,11,5,Yes
37,Female,Medium,Groceries,Yes,22,12,Yes
33,Male,High,Electronics,No,17,9,Yes
25,Female,High,Car,No,17,0,No
25,Female,High,Electronics,Yes,28,5,Yes
22,Female,Low,Designer items,Yes,14,14,No
51,Male,High,Electronics,Yes,0,10,Yes
27,Female,High,Electronics,No,29,17,Yes
35,Female,Medium,Car,Yes,16,7,No
57,Female,Low,Designer items,No,16,11,No
44,Female,Low,Electronics,Yes,7,13,No
21,Male,Low,Car,No,0,0,No
36,Male,High,Beauty Products,Yes,30,15,Yes
31,Female,High,Designer items,Yes,20,15,Yes
22,Male,Low,Groceries,Yes,8,1,Yes
23,Female,High,Electronics,Yes,30,8,Yes
50,Female,Low,Electronics,No,8,15,Yes
30,Male,High,Electronics,Yes,8,12,Yes
48,Male,Low,Car,Yes,8,10,No
21,Female,Medium,Electronics,No,1,5,No
21,Male,Low,Car,No,5,18,Yes
23,Female,Medium,Electronics,Yes,1,17,Yes
30,Male,Medium,Designer items,No,8,18,No
28,Female,Medium,Car,No,0,6,No
42,Male,Medium,Car,Yes,20,14,No
18,Male,Low,Beauty Products,No,11,6,No
32,Female,High,Groceries,Yes,20,18,Yes
46,Female,Medium,Designer items,Yes,24,0,Yes
49,Female,High,Car,Yes,16,2,Yes
55,Female,Medium,Car,No,25,10,Yes
52,Female,High,Groceries,Yes,7,13,Yes
31,Female,High,Groceries,No,9,1,Yes
26,Male,High,Car,Yes,2,7,Yes
19,Female,Medium,Groceries,No,5,11,No
22,Female,Low,Car,No,1,15,No
54,Female,Medium,Electronics,No,14,11,Yes
53,Male,Medium,Electronics,Yes,14,10,Yes
40,Male,Low,Designer items,Yes,5,13,No
38,Male,High,Electronics,No,22,10,Yes
33,Female,Medium,Designer items,No,14,14,Yes
42,Male,Medium,Car,Yes,3,10,No
32,Male,High,Beauty Products,No,3,12,No
39,Male,Medium,Beauty Products,Yes,18,1,No
31,Male,Medium,Electronics,No,28,3,Yes
44,Male,High,Car,No,28,14,Yes
45,Male,High,Electronics,Yes,2,7,Yes
33,Male,Low,Groceries,Yes,9,3,Yes
47,Male,Medium,Designer items,Yes,17,1,No
30,Female,Medium,Electronics,Yes,3,10,No
24,Male,High,Car,Yes,30,11,Yes
27,Female,Medium,Car,No,6,12,No
48,Female,High,Electronics,Yes,6,16,Yes
59,Female,Medium,Electronics,Yes,28,9,Yes
53,Female,Medium,Groceries,Yes,19,3,No
24,Female,Low,Groceries,No,21,0,No
59,Female,Medium,Beauty Products,No,14,12,Yes
39,Female,Low,Designer items,Yes,21,8,No
43,Male,Low,Electronics,Yes,8,14,No
27,Female,High,Car,Yes,23,9,Yes
25,Female,Medium,Car,Yes,23,15,No
43,Male,Medium,Electronics,Yes,26,4,Yes
21,Female,High,Beauty Products,No,17,18,No
53,Male,High,Beauty Products,No,27,6,Yes
27,Female,Medium,Beauty Products,Yes,24,17,Yes
36,Female,High,Designer items,Yes,3,9,Yes
50,Male,Medium,Designer items,Yes,22,17,No
22,Female,Medium,Groceries,No,14,16,No
52,Male,High,Designer items,No,11,1,Yes
50,Male,Medium,Designer items,Yes,22,16,No
39,Female,Medium,Car,Yes,15,4,No
32,Female,High,Electronics,No,2,6,Yes
49,Male,Low,Car,Yes,10,9,Yes
26,Male,Low,Groceries,No,13,12,Yes
42,Female,Low,Car,Yes,1,2,No
24,Male,Medium,Electronics,No,20,17,Yes
20,Female,Low,Designer items,Yes,9,6,No
58,Male,High,Groceries,No,16,10,Yes
56,Male,High,Groceries,Yes,23,13,Yes
36,Male,Medium,Electronics,No,3,5,No
59,Male,High,Beauty Products,No,6,12,No
53,Male,Medium,Designer items,Yes,7,4,Yes
50,Male,Medium,Electronics,Yes,3,2,No
26,Female,Low,Beauty Products,Yes,7,0,Yes
23,Male,High,Car,No,8,6,No
21,Female,Medium,Beauty Products,Yes,12,16,Yes
19,Male,Low,Groceries,No,27,4,Yes
44,Female,High,Designer items,Yes,20,7,Yes
55,Female,Medium,Designer items,Yes,7,17,Yes
20,Female,High,Beauty Products,No,21,11,No
20,Male,High,Car,No,21,5,No
19,Male,High,Beauty Products,No,22,11,No
19,Female,Low,Car,Yes,5,16,No
52,Female,Low,Beauty Products,Yes,1,19,Yes
25,Male,Medium,Groceries,Yes,21,11,Yes
53,Male,Low,Beauty Products,No,4,12,Yes
46,Female,High,Designer items,No,30,14,Yes
33,Male,High,Electronics,No,9,15,Yes
29,Male,Medium,Groceries,Yes,16,15,Yes
29,Male,High,Beauty Products,Yes,7,19,Yes
20,Female,Low,Electronics,No,15,12,Yes
40,Male,Low,Car,No,27,18,No
57,Male,High,Beauty Products,No,21,4,Yes
37,Female,High,Car,No,7,11,No
18,Female,Low,Electronics,Yes,24,19,No
23,Male,Medium,Beauty Products,Yes,21,17,Yes
25,Female,High,Beauty Products,No,6,0,Yes
33,Male,Medium,Groceries,Yes,11,5,Yes
51,Female,Low,Car,Yes,28,13,No
53,Male,Medium,Groceries,Yes,0,17,Yes
19,Male,Low,Designer items,Yes,8,1,No
44,Male,Low,Designer items,No,24,8,No
18,Male,High,Electronics,Yes,10,2,Yes
40,Female,Low,Beauty Products,No,25,3,Yes
35,Male,Medium,Designer items,Yes,22,5,Yes
52,Female,Low,Electronics,Yes,21,10,No
32,Female,Medium,Designer items,No,21,4,No
59,Male,Low,Groceries,No,11,14,Yes
59,Female,High,Groceries,Yes,5,17,Yes
52,Female,High,Electronics,Yes,29,9,Yes
47,Male,Medium,Designer items,No,13,5,No
20,Male,Low,Beauty Products,Yes,15,6,No
31,Male,Low,Car,No,8,14,No
38,Female,High,Beauty Products,No,2,1,Yes
44,Female,Low,Groceries,No,1,2,Yes
35,Female,Medium,Beauty Products,Yes,13,19,Yes
35,Male,Low,Groceries,No,9,1,No
42,Male,High,Beauty Products,No,28,0,Yes
53,Male,Low,Beauty Products,No,30,13,Yes
18,Female,Low,Designer items,Yes,13,15,Yes
20,Female,Low,Designer items,Yes,2,8,No
23,Female,High,Car,Yes,24,12,No
51,Female,High,Groceries,Yes,7,1,Yes
21,Female,Low,Electronics,Yes,24,14,No
21,Female,Low,Groceries,No,12,11,Yes
49,Female,Medium,Groceries,No,27,12,No
48,Female,Low,Designer items,Yes,13,19,Yes
35,Male,Medium,Designer items,Yes,28,5,Yes
49,Male,High,Car,Yes,28,10,Yes
19,Female,Low,Electronics,Yes,27,18,Yes
48,Male,High,Car,Yes,18,4,Yes
36,Male,Low,Beauty Products,No,1,9,Yes
42,Female,Low,Designer items,Yes,1,10,No
48,Male,Low,Groceries,Yes,23,14,Yes
26,Male,Medium,Electronics,Yes,22,18,Yes
26,Male,Low,Beauty Products,No,2,8,Yes
45,Female,Low,Groceries,Yes,29,13,Yes
24,Male,Medium,Designer items,Yes,15,15,Yes
50,Male,High,Electronics,No,3,3,Yes
56,Male,High,Beauty Products,No,7,16,Yes
54,Female,High,Car,No,6,19,No
46,Female,Medium,Car,Yes,19,3,No
55,Female,Low,Beauty Products,Yes,6,17,No
54,Female,High,Electronics,Yes,19,2,Yes
24,Male,High,Beauty Products,Yes,26,13,Yes
24,Female,High,Car,Yes,4,4,No
19,Male,Low,Car,Yes,29,5,Yes
32,Female,Low,Designer items,Yes,20,9,Yes
40,Female,Medium,Beauty Products,Yes,25,6,Yes
22,Female,Low,Beauty Products,No,0,12,Yes
38,Female,Low,Beauty Products,Yes,25,17,Yes
38,Female,Medium,Groceries,No,20,17,Yes
54,Male,Low,Car,Yes,12,3,No
34,Female,Low,Designer items,No,2,16,No
28,Male,Medium,Car,Yes,30,19,No
43,Female,High,Designer items,No,29,3,Yes
51,Female,Low,Designer items,Yes,19,15,Yes
35,Female,Medium,Electronics,No,7,2,No
58,Female,High,Designer items,Yes,28,19,Yes
46,Female,High,Beauty Products,Yes,5,9,Yes
38,Male,Medium,Designer items,No,9,12,Yes
58,Male,High,Designer items,No,16,8,Yes
58,Female,Medium,Electronics,Yes,0,1,No
46,Male,High,Car,Yes,0,9,No
57,Female,Medium,Beauty Products,Yes,20,10,No
51,Female,Medium,Designer items,No,7,7,No
32,Male,Low,Electronics,Yes,16,12,Yes
36,Female,Medium,Car,No,4,11,No
18,Female,Low,Electronics,Yes,22,4,No
25,Female,High,Electronics,No,12,7,No
40,Male,Medium,Groceries,Yes,10,0,No
41,Female,Medium,Designer items,Yes,2,16,Yes
22,Male,Low,Groceries,Yes,19,7,Yes
48,Male,High,Groceries,Yes,13,3,Yes
28,Female,Medium,Designer items,Yes,19,14,No
36,Female,High,Designer items,No,6,18,Yes
45,Male,Medium,Groceries,Yes,18,10,Yes
22,Male,Medium,Groceries,No,4,7,Yes
27,Male,Low,Electronics,No,5,14,No
49,Female,Low,Electronics,No,15,16,Yes
48,Female,High,Beauty Products,Yes,7,7,No
42,Female,High,Groceries,Yes,8,1,Yes
32,Female,Low,Electronics,No,17,2,Yes
53,Female,Medium,Designer items,No,29,3,No
31,Male,Medium,Car,No,8,8,Yes
42,Female,Low,Groceries,Yes,25,17,Yes
27,Female,Low,Beauty Products,Yes,20,3,Yes
29,Female,Low,Groceries,No,26,7,Yes
19,Male,Low,Designer items,No,21,12,No
49,Female,High,Beauty Products,No,30,15,Yes
49,Female,High,Designer items,No,27,1,Yes
28,Female,Medium,Beauty Products,No,9,14,Yes
34,Male,Medium,Beauty Products,Yes,7,17,No
26,Female,Low,Groceries,No,24,7,Yes
31,Female,High,Groceries,Yes,27,17,Yes
39,Male,High,Groceries,Yes,19,19,Yes
38,Male,Medium,Beauty Products,Yes,11,18,Yes
38,Female,Medium,Groceries,Yes,2,6,Yes
29,Male,High,Electronics,Yes,8,14,Yes
35,Male,Medium,Designer items,No,20,12,No
38,Female,Medium,Beauty Products,No,29,7,Yes
57,Female,Low,Designer items,Yes,13,6,Yes
40,Female,Medium,Electronics,No,11,10,No
39,Female,High,Beauty Products,Yes,21,10,Yes
42,Female,Low,Designer items,No,21,12,No
35,Female,Low,Designer items,Yes,1,14,Yes
44,Male,High,Beauty Products,Yes,17,14,Yes
40,Male,High,Car,Yes,23,11,Yes
30,Female,Medium,Electronics,Yes,21,10,Yes
54,Male,Medium,Designer items,Yes,28,0,Yes
20,Female,Low,Groceries,No,30,18,Yes
40,Female,High,Groceries,Yes,28,6,No
42,Female,Medium,Beauty Products,No,4,14,Yes
25,Female,Medium,Beauty Products,No,9,15,Yes
25,Female,Low,Car,Yes,0,11,No
22,Male,Low,Car,Yes,2,0,No
21,Female,Low,Groceries,Yes,7,2,No
49,Female,Medium,Electronics,Yes,9,1,Yes
42,Male,Medium,Designer items,Yes,9,13,Yes
56,Female,High,Electronics,Yes,26,1,Yes
58,Male,High,Electronics,Yes,15,12,Yes
26,Female,Low,Beauty Products,Yes,19,3,No
39,Male,High,Electronics,No,9,11,Yes
34,Female,Low,Electronics,Yes,13,13,No
51,Male,Low,Car,Yes,20,19,No
28,Female,Low,Car,Yes,15,18,No
48,Male,High,Designer items,Yes,22,5,Yes
36,Female,Medium,Groceries,No,4,3,Yes
21,Male,Medium,Groceries,No,19,9,No
41,Male,Low,Electronics,Yes,21,2,Yes
43,Female,High,Groceries,No,4,5,Yes
38,Female,High,Designer items,No,21,7,Yes
56,Male,High,Car,Yes,20,9,No
55,Female,Medium,Designer items,Yes,13,3,No
37,Male,High,Designer items,No,16,6,Yes
21,Female,Low,Electronics,Yes,28,13,No
20,Male,Medium,Designer items,Yes,23,4,Yes
33,Male,Low,Groceries,Yes,25,19,Yes
21,Female,High,Beauty Products,No,23,1,Yes
47,Male,High,Designer items,Yes,17,18,Yes
48,Male,Medium,Car,Yes,27,18,Yes
36,Male,Medium,Car,Yes,21,12,Yes
29,Female,Medium,Groceries,No,29,5,Yes
48,Female,Medium,Designer items,No,3,18,Yes
53,Female,Medium,Groceries,Yes,29,16,Yes
50,Female,Medium,Electronics,No,17,19,Yes
45,Male,High,Designer items,Yes,26,14,Yes
28,Female,High,Beauty Products,Yes,24,12,Yes
50,Male,Medium,Designer items,No,16,5,Yes
21,Male,Medium,Groceries,No,19,15,Yes
44,Female,Medium,Beauty Products,No,14,5,Yes
31,Female,Low,Electronics,Yes,27,10,Yes
56,Male,Low,Designer items,No,8,15,Yes
22,Male,Low,Car,Yes,24,19,No
27,Female,Medium,Beauty Products,Yes,17,2,Yes
30,Male,High,Car,No,10,16,No
47,Male,High,Electronics,Yes,29,12,Yes
23,Male,High,Groceries,No,16,12,Yes
36,Female,Low,Car,Yes,9,2,No
43,Male,Medium,Car,Yes,18,4,Yes
46,Male,Medium,Designer items,Yes,4,19,Yes
38,Female,High,Beauty Products,No,9,4,No
53,Male,Medium,Car,No,5,3,No
56,Female,Medium,Designer items,No,6,17,No
52,Female,Medium,Groceries,Yes,0,3,No
23,Male,High,Groceries,Yes,8,13,Yes
48,Female,High,Groceries,No,19,3,Yes
38,Female,Medium,Car,Yes,29,11,Yes
59,Male,High,Groceries,Yes,29,6,Yes
52,Female,High,Car,No,22,13,Yes
27,Male,Medium,Beauty Products,Yes,15,15,Yes
48,Female,Low,Groceries,No,9,12,Yes
23,Male,Low,Groceries,Yes,11,8,Yes
53,Female,Medium,Car,No,23,10,Yes
37,Male,High,Beauty Products,Yes,17,10,Yes
38,Female,High,Beauty Products,Yes,3,17,Yes
50,Female,High,Groceries,Yes,26,6,No
23,Male,High,Designer items,No,30,14,Yes
35,Male,Low,Beauty Products,Yes,23,10,Yes
37,Male,Medium,Designer items,Yes,23,14,No
24,Male,Medium,Electronics,Yes,20,9,Yes
43,Female,Medium,Designer items,Yes,11,13,Yes
54,Female,Low,Electronics,Yes,25,17,Yes
22,Male,Medium,Designer items,Yes,2,4,Yes
41,Male,Medium,Beauty Products,Yes,16,18,No
42,Male,Medium,Designer items,Yes,20,11,Yes
58,Male,High,Beauty Products,Yes,0,17,Yes
21,Female,Low,Designer items,Yes,30,9,No
24,Female,High,Designer items,No,21,0,No
34,Female,Medium,Designer items,Yes,23,1,No
45,Male,Low,Groceries,No,25,10,No
58,Male,Low,Car,No,6,16,No
34,Male,High,Groceries,Yes,1,5,No
23,Male,Medium,Electronics,Yes,1,0,No
27,Female,Low,Beauty Products,Yes,20,4,Yes
19,Female,High,Car,Yes,21,15,Yes
19,Male,Low,Designer items,Yes,9,1,No
33,Female,Medium,Car,No,15,18,Yes
56,Female,Medium,Groceries,No,21,11,Yes
41,Male,High,Electronics,No,14,7,Yes
55,Female,High,Groceries,No,27,9,Yes
52,Female,Low,Beauty Products,Yes,18,16,Yes
49,Female,Low,Beauty Products,Yes,6,19,Yes
43,Female,Low,Groceries,Yes,30,3,Yes
39,Female,High,Beauty Products,No,14,7,Yes
38,Female,High,Car,Yes,14,19,Yes
45,Male,Medium,Designer items,No,13,8,Yes
57,Female,High,Designer items,Yes,25,16,Yes
19,Female,High,Beauty Products,Yes,24,2,Yes
25,Male,Medium,Beauty Products,No,11,0,Yes
59,Male,High,Beauty Products,Yes,19,2,No
23,Male,High,Beauty Products,Yes,6,19,Yes
40,Male,High,Car,Yes,24,17,No
36,Female,High,Groceries,No,4,18,Yes
28,Male,High,Groceries,No,23,11,Yes
27,Female,Low,Beauty Products,No,7,8,Yes
53,Male,Medium,Designer items,Yes,4,7,No
26,Female,Medium,Beauty Products,No,14,14,Yes
57,Female,High,Electronics,Yes,17,9,Yes
37,Female,Low,Car,No,5,11,Yes
19,Male,Medium,Designer items,Yes,6,15,No
20,Female,High,Beauty Products,No,12,2,No
44,Female,High,Electronics,No,17,10,Yes
57,Female,High,Groceries,No,5,0,No
45,Male,Medium,Beauty Products,Yes,0,7,Yes
54,Male,High,Car,Yes,27,15,Yes
54,Female,High,Beauty Products,Yes,3,5,Yes
36,Female,Low,Groceries,Yes,8,11,Yes
28,Male,High,Electronics,Yes,13,15,Yes
18,Male,Low,Beauty Products,Yes,30,12,Yes
38,Male,Low,Beauty Products,Yes,29,12,Yes
51,Male,High,Beauty Products,Yes,3,5,Yes
48,Male,Low,Electronics,No,26,4,Yes
42,Male,Medium,Designer items,Yes,2,0,No
21,Female,Medium,Car,No,24,19,No
51,Female,High,Designer items,Yes,25,4,Yes
52,Male,Low,Groceries,Yes,28,8,Yes
55,Female,High,Car,Yes,17,5,Yes
36,Male,High,Groceries,Yes,27,11,Yes
28,Female,Low,Beauty Products,Yes,1,14,Yes
26,Female,Medium,Car,Yes,20,1,No
39,Female,Medium,Electronics,Yes,2,11,Yes
45,Female,Medium,Beauty Products,No,29,15,Yes
38,Male,High,Car,Yes,27,0,No
38,Female,Low,Car,Yes,2,19,Yes
51,Male,Low,Designer items,No,8,18,No
35,Male,Medium,Beauty Products,No,25,10,No
40,Male,Medium,Car,No,15,16,Yes
22,Female,Medium,Car,No,11,10,Yes
47,Female,Medium,Car,Yes,14,2,No
50,Male,Medium,Designer items,Yes,19,15,No
51,Female,High,Car,No,1,2,No
57,Female,High,Groceries,No,23,14,Yes
56,Female,Medium,Beauty Products,No,5,8,Yes
37,Female,Medium,Electronics,No,27,0,No
25,Male,Low,Groceries,Yes,22,2,Yes
21,Male,Medium,Car,No,25,14,No
55,Female,Medium,Groceries,Yes,14,2,Yes
31,Female,Low,Designer items,Yes,3,11,Yes
34,Female,Medium,Beauty Products,No,6,8,Yes
52,Male,Medium,Electronics,No,27,12,Yes
32,Female,High,Electronics,No,17,18,Yes
50,Female,Medium,Electronics,Yes,5,1,No
55,Female,High,Car,Yes,13,3,Yes
25,Male,Medium,Car,Yes,29,2,No
36,Male,High,Groceries,No,29,13,Yes
37,Male,Low,Electronics,Yes,16,7,Yes
41,Female,Medium,Groceries,No,13,5,Yes
40,Female,Low,Designer items,Yes,21,15,No
36,Male,Low,Groceries,Yes,13,18,Yes
20,Female,Medium,Car,Yes,9,18,No
26,Male,High,Designer items,Yes,27,19,Yes
24,Female,High,Groceries,Yes,13,8,No
36,Male,High,Beauty Products,Yes,14,19,Yes
31,Male,Medium,Beauty Products,Yes,23,5,No
53,Male,High,Beauty Products,Yes,7,16,No
47,Male,Low,Groceries,Yes,8,0,Yes
42,Male,High,Groceries,Yes,13,10,Yes
52,Male,Medium,Electronics,Yes,8,13,Yes
47,Male,Low,Beauty Products,Yes,8,3,Yes
21,Female,Low,Designer items,Yes,27,7,Yes
19,Female,Low,Groceries,Yes,8,13,Yes
39,Male,High,Car,Yes,8,15,Yes
46,Female,Medium,Beauty Products,No,29,16,Yes
47,Male,High,Beauty Products,No,11,2,No
28,Male,Medium,Designer items,No,13,17,No
38,Female,Medium,Electronics,No,30,4,No
37,Male,Medium,Designer items,Yes,4,2,No
50,Female,Medium,Groceries,Yes,20,8,No
26,Female,Medium,Groceries,Yes,3,2,Yes
34,Female,Low,Electronics,No,1,0,No
25,Male,Medium,Beauty Products,Yes,12,14,Yes
57,Female,High,Car,Yes,11,11,Yes
32,Female,Medium,Electronics,Yes,8,18,Yes
43,Female,Medium,Designer items,Yes,19,7,Yes
38,Female,High,Beauty Products,No,18,5,Yes
37,Male,High,Beauty Products,Yes,24,18,No
21,Female,Medium,Beauty Products,Yes,22,6,Yes
45,Female,Medium,Car,Yes,27,3,No
39,Female,Low,Car,Yes,11,12,No
20,Male,Low,Designer items,No,21,11,No
19,Male,Medium,Car,No,23,1,No
44,Female,Medium,Beauty Products,Yes,22,8,Yes
18,Female,Low,Beauty Products,No,7,5,No
23,Male,High,Groceries,Yes,21,17,Yes
34,Female,Medium,Designer items,Yes,28,11,No
23,Female,High,Car,Yes,25,7,Yes
36,Female,Low,Electronics,No,27,9,No
18,Male,Low,Electronics,No,24,12,Yes
52,Female,Low,Electronics,No,7,13,Yes
52,Male,High,Designer items,Yes,15,12,Yes
37,Female,Low,Electronics,No,23,16,Yes
30,Female,Low,Electronics,No,28,5,No
25,Male,High,Beauty Products,Yes,10,19,Yes
50,Female,High,Electronics,Yes,25,6,Yes
38,Male,Low,Electronics,No,20,16,Yes
59,Female,High,Beauty Products,Yes,10,8,Yes
26,Male,Medium,Groceries,Yes,23,4,No
58,Female,Low,Beauty Products,Yes,16,18,Yes
56,Male,High,Car,Yes,22,8,Yes
56,Female,High,Car,No,12,10,No
36,Female,Medium,Car,Yes,10,12,No
18,Female,Low,Groceries,Yes,7,11,No
36,Male,Low,Designer items,No,11,7,No
25,Female,Medium,Beauty Products,Yes,28,12,Yes
29,Female,Low,Car,No,28,15,No
50,Male,Medium,Car,Yes,12,6,No
45,Female,Medium,Designer items,Yes,25,4,Yes
25,Male,High,Beauty Products,No,24,13,No
40,Male,High,Groceries,Yes,29,12,Yes
40,Male,Medium,Beauty Products,Yes,16,14,Yes
37,Female,Low,Designer items,No,17,17,No
19,Male,Low,Electronics,Yes,3,0,No
53,Male,Medium,Groceries,Yes,17,4,Yes
36,Male,Medium,Electronics,Yes,14,7,Yes
37,Female,Medium,Designer items,Yes,16,0,No
29,Male,Medium,Groceries,Yes,25,18,Yes
32,Female,Medium,Electronics,Yes,8,6,Yes
19,Female,Low,Beauty Products,Yes,30,8,Yes
27,Male,Low,Beauty Products,Yes,1,18,No
28,Male,High,Groceries,No,12,9,No
31,Male,Low,Car,No,17,18,No
26,Male,High,Groceries,Yes,24,6,Yes
45,Male,Low,Beauty Products,No,2,19,No
23,Male,High,Car,No,26,1,No
46,Male,High,Beauty Products,No,5,2,No
33,Male,Low,Electronics,No,29,7,No
19,Female,Low,Electronics,Yes,16,8,No
29,Female,Low,Car,Yes,2,10,No
18,Male,Low,Groceries,Yes,22,12,Yes
32,Female,High,Beauty Products,Yes,25,4,Yes
38,Male,Low,Electronics,No,29,16,Yes
48,Male,Medium,Groceries,Yes,24,5,Yes
45,Male,High,Electronics,No,20,10,Yes
